session,user,Cluster,Distance,Distance Cluster 1,Distance Cluster 2,Distance Cluster 3,Distance Cluster 4,Distance Cluster 5,Distance Cluster 6,Distance Cluster 7,Distance Cluster 8,Distance Cluster 9,Distance Cluster 10
session_5445301341,user35,9,0.7355487651,119.96316489,54.643605885,30.862693155,14.46007597,17.807318819,179.89037787,14.015801122,24.647931409,0.7355487651,44.703139799
session_5466388137,user35,8,1.6228594833,85.479665995,39.842236218,4.0355731009,5.3530500107,10.800307084,148.48431153,24.688643107,1.6228594833,25.125887685,54.053760123
session_5517823185,user35,8,0.7669798675,97.994514022,48.905154007,6.7192158257,3.9661736697,12.110781206,159.19282337,23.05931585,0.7669798675,23.427747273,59.645515203
session_5527782146,user35,4,1.343124718,107.35405249,50.927970817,9.6018585821,1.343124718,10.531180034,161.75253593,15.877038933,1.4612510331,20.517747124,57.637467197
session_5612298297,user35,8,0.5196671832,86.647788281,43.245795537,3.57632601,4.4902028446,10.995304839,145.01449798,24.536414526,0.5196671832,25.960739639,54.654024766
session_5690417333,user35,8,0.8001320416,84.346753457,41.412790172,3.0602759952,5.9392975099,12.187964304,146.07552907,27.627063678,0.8001320416,27.96150811,56.393629905
session_5811752669,user35,4,1.3447232705,89.346499019,41.116334091,8.2983958296,1.3447232705,4.8785712253,142.30858656,9.6952580355,5.1207720077,16.907885929,39.533314033
session_5893365993,user35,8,0.8317326864,88.993670333,40.178490308,4.6039841749,1.3518761601,6.8878575456,148.01904678,16.094396823,0.8317326864,20.173626095,48.119848138
session_5931589642,user35,8,0.2855034815,98.504480831,46.963357287,6.3005201617,3.0635819384,11.59627854,157.25824694,21.815721553,0.2855034815,21.192682262,58.287558321
session_6051914984,user35,3,1.4026483097,68.514602422,34.867662023,1.4026483097,6.6556771355,8.693026274,126.41483657,25.100674161,3.5423439856,25.826431543,43.005225152
session_6088534182,user35,8,1.0013345023,97.578609585,39.836397553,6.31101581,3.4807605969,11.294720376,160.48756389,21.28429534,1.0013345023,21.972711903,57.594447121
session_6148600937,user35,4,1.85799522,101.73921516,49.092069027,14.63523924,1.85799522,5.5642449234,155.68769892,5.5553087586,8.9009565641,12.545949004,40.665079816
session_6278669958,user35,8,0.2273513967,103.73119072,52.650419568,7.3609439997,4.888836696,15.035089229,157.06261174,26.467965942,0.2273513967,27.246596358,66.359792484
session_6295392963,user35,4,0.8872702022,107.76132161,51.336840107,11.192563353,0.8872702022,9.0352442798,164.22525833,12.419392069,3.0860010279,16.963391692,53.591050232
session_6314321084,user35,4,1.1860441256,108.55906246,51.230747831,10.629898041,1.1860441256,9.7227727294,163.85571379,13.946980355,2.1535743579,19.770399606,56.632909639
session_6371005811,user35,4,0.284699552,92.757200696,41.906369529,7.3624051526,0.284699552,5.0267907976,151.06390649,10.420916047,2.7902452065,16.508989712,43.847402467
session_6378887702,user35,7,6.0709024107,117.24631827,65.780332904,51.94542898,27.840733151,20.219138903,177.52314907,6.0709024107,50.867256775,23.636090189,28.315394601
session_6425950736,user35,4,0.9782643408,94.23566735,45.465663499,6.1978414974,0.9782643408,7.4704870864,150.06637272,15.172993477,1.0191792709,19.783057188,49.916626116
session_6452949084,user35,8,0.4711191242,100.98661584,50.347549534,6.8086951273,6.2390822986,16.327843056,161.28275738,29.427036224,0.4711191242,30.042714122,67.653107738
session_6479266110,user35,3,1.4148585276,72.400106342,37.792873748,1.4148585276,5.9135890789,8.4240860871,129.58484324,24.657661701,2.0532521909,27.522885953,46.856407618
session_6480157843,user35,4,0.3534003075,94.702267388,42.519269654,10.595338021,0.3534003075,3.8634350842,154.98694098,5.8339946588,5.9373130931,14.486542895,39.019595191
session_6497918859,user35,8,3.320236154,103.65078357,58.105286942,9.2420358843,13.531374715,25.081600698,160.85823753,43.322434293,3.320236154,43.590169572,81.570021058
session_6570443336,user35,4,0.3066613636,102.25777198,47.927801406,11.860721785,0.3066613636,5.6140328348,154.4081614,6.8444472934,5.3680049731,15.302642385,44.451694735
session_6637610294,user35,9,12.134624332,130.08280271,76.734016698,61.39832199,38.487105082,32.418726272,191.88494383,20.64531124,59.622074875,12.134624332,38.320131185
session_6713726780,user35,4,1.3815805444,94.647714295,46.664904789,7.3042601692,1.3815805444,7.3282173332,145.64651027,14.236173806,2.4191764132,21.162072682,49.046023967
session_6816047521,user35,4,2.0270002138,94.390008644,44.060023273,14.36128815,2.0270002138,3.2782190769,151.43078852,2.8022921549,10.610522713,12.448798724,33.382921469
session_6829066411,user35,4,0.6246726481,94.174487026,44.819628814,6.6104098263,0.6246726481,6.645149324,152.31155526,13.531130642,1.3828249367,19.038042383,48.368893992
session_6933816157,user35,8,2.6636716078,93.629508282,53.182816541,6.3629595352,11.90343331,20.866718925,146.5947476,39.827370014,2.6636716078,40.648576397,73.188921814
session_6970752744,user35,5,1.8001364636,76.463104889,39.481175222,8.2399647418,3.0760327515,1.8001364636,119.19422242,7.6260885649,8.8823256423,15.939575102,28.787629511
session_7025100216,user35,3,1.7785957815,48.307564133,27.612104139,1.7785957815,17.731167306,14.504870012,115.85557766,39.965520252,10.792160603,39.674255501,43.341862222
session_7093950723,user35,4,0.8899628837,90.551386391,43.959121207,8.6207360843,0.8899628837,4.6268014855,145.8838485,9.0472856347,4.7898247069,16.278394572,39.793788556
session_7100038229,user35,8,0.4341019844,94.600215298,48.432803128,5.4592322158,3.6287426781,11.249332646,146.85023041,22.659963773,0.4341019844,27.376735677,58.393176089
session_7160327456,user35,8,0.7364496426,100.53283028,52.430230587,7.0017719442,6.515535361,16.044577242,157.28385159,29.356353288,0.7364496426,32.746008986,68.254861853
session_7177007633,user35,3,4.0251450015,76.141606813,48.627501099,4.0251450015,11.531164493,14.692084645,108.49688062,34.310386835,4.9934490703,35.778965552,56.677153209
session_7204544800,user35,7,2.9521136669,94.088826194,44.655948187,16.419299597,3.789067686,4.2907658369,144.66488034,2.9521136669,13.548235544,13.165654456,31.272360631
session_7217479988,user35,4,0.8296349612,105.88045916,50.620072598,9.7689608725,0.8296349612,8.9449171449,157.94315685,13.480341573,1.9479748341,19.473899567,54.625782025
session_7242078478,user35,8,3.5373143704,100.43969426,55.653511768,8.6632852332,13.920318772,24.842709504,163.02684584,43.864042841,3.5373143704,43.842917349,80.253333322
session_7273363943,user35,9,5.0077911209,131.62147199,73.134270599,37.887587786,26.178149154,32.559518479,187.10934458,35.214799401,30.578227009,5.0077911209,65.030047773
session_7313070487,user35,8,0.9171195084,93.893214269,49.703724225,5.4424650579,7.215511245,15.55212982,150.28394975,30.834927556,0.9171195084,30.645477584,64.983828005
session_7326699927,user35,5,1.5160248759,75.303697767,36.098960838,12.425188134,5.0876819775,1.5160248759,137.33636828,4.686701562,14.000173683,14.163510001,22.809858385
session_7354123043,user35,8,0.8764799389,105.64645545,55.160523961,8.3337055128,6.70327927,17.480985221,163.31747015,30.012891187,0.8764799389,32.834621292,71.439424166
session_7370016891,user35,4,1.3770020132,93.953142664,41.698020854,7.4456459673,1.3770020132,7.5125104841,159.98735118,14.069162747,2.6891516872,16.211023712,46.850728307
session_7388997727,user35,8,11.595498901,116.32881516,63.001103625,18.924989132,15.588431163,25.768759672,166.47318782,37.065896137,11.595498901,13.958032017,71.136224317
session_7426584566,user35,8,0.9984398718,103.61602046,53.806927732,7.7486737908,7.7998593426,18.430098896,160.89733518,32.531219257,0.9984398718,32.41008756,72.052315224
session_7437771065,user35,8,0.7289356141,96.255748367,45.59561271,6.338448852,1.3236795897,8.5439478485,152.720496,16.566594391,0.7289356141,20.003132637,52.329580092
session_7534749559,user35,4,1.0403169515,93.424311983,43.82062452,11.76399944,1.0403169515,3.4547479924,147.40129786,4.7514879911,7.8467314799,13.762433779,36.100456756
session_7665184826,user35,4,1.2472701823,79.991081514,37.536328165,6.3483175925,1.2472701823,2.6724011613,141.1558125,9.1248168777,5.1663703474,15.224881249,33.74208613
session_7667901628,user35,4,1.3113672121,97.262398803,36.903681502,7.5829903759,1.3113672121,7.782322096,160.03950927,13.760933126,2.4602520048,18.488642288,49.683272862
session_7768986100,user35,8,3.2806828397,112.85719159,62.653615604,11.417564503,13.233866663,26.325653196,165.81337492,42.800987503,3.2806828397,41.156103824,85.907747697
session_7788563873,user35,9,3.3983778462,135.77274933,73.800060037,41.92134871,23.504191968,28.318543462,193.66614713,24.020489821,33.837716873,3.3983778462,56.587845663
session_7818311723,user35,8,1.7709230301,99.605649875,41.76523885,7.5466039905,2.3263805073,10.299820283,158.12393048,17.632465016,1.7709230301,21.743797882,54.691551201
session_7864150166,user35,8,1.4785887622,109.82343635,58.452151912,9.5807547639,8.8399082992,21.018190074,165.07243414,34.651008247,1.4785887622,36.552862355,77.737454863
session_7873525815,user35,9,11.675332764,127.33177954,74.466715761,59.543541612,42.938542354,38.254100248,194.84367881,33.345439374,59.098554766,11.675332764,47.128589461
session_7970857766,user35,3,1.7163703478,69.341119724,35.603187203,1.7163703478,3.9394511607,5.034585515,133.42665154,18.719410903,2.7805033512,21.661176052,38.409567987
session_7997263430,user35,8,2.0069669461,77.107209051,40.811945961,2.5288941337,6.5005175594,10.076224071,136.09226685,26.278304123,2.0069669461,28.678953008,51.273240547
session_8015250878,user35,4,0.6298816308,91.355059369,44.040697162,6.5314833189,0.6298816308,5.548190552,151.06241919,12.429459211,1.9793777317,18.573621206,45.731159986
session_8042510915,user35,8,1.1952655948,84.745187094,38.026361051,3.1992428409,6.6016211849,12.845073338,146.91310649,28.342323954,1.1952655948,31.57099415,57.991655357
session_8096691457,user35,9,5.4298114618,100.96662598,52.701803775,19.267637307,14.695527813,19.229041498,160.0436552,27.610530113,16.108054537,5.4298114618,50.184992294
session_8185572921,user35,8,2.2362619001,95.820018876,52.361544789,6.5858228011,11.189354982,20.848718456,152.87928786,38.878116016,2.2362619001,39.731286585,73.51480813
session_8214714439,user35,8,0.6975211022,109.31457832,55.999909626,9.1406482847,5.7167289796,16.899487133,165.21583669,27.847095977,0.6975211022,29.299994392,71.034040306
session_8244833570,user35,8,1.5942939116,82.428793187,44.896389223,3.4564054484,5.0147403841,9.2976635315,128.95393045,23.415600802,1.5942939116,26.805450173,51.686391026
session_8281638783,user35,3,0.6807936312,64.37053683,32.934488027,0.6807936312,5.3867945725,5.376642779,122.11504477,20.995073143,3.4454386719,25.272502023,38.054518553
session_8340206664,user35,8,0.2065322143,100.45957217,48.005218407,6.7398556914,2.9280737163,11.700089803,156.89494683,21.286084302,0.2065322143,24.543661569,59.93256237
session_8353893556,user35,8,2.6018486769,84.694639841,45.488131094,4.8345091165,2.8414832681,6.5712870084,122.12715723,16.966922453,2.6018486769,20.15793402,45.270747796
session_8409945271,user35,8,0.6500129251,104.75336577,52.40043118,8.3694955573,2.6055826824,11.690346037,160.68446744,19.891021432,0.6500129251,23.325079117,60.93510251
session_8442947777,user35,4,0.1844860052,97.142416416,43.650751352,8.8139145993,0.1844860052,5.6830589723,155.31498352,9.7417429008,3.3098289702,15.907580612,45.247805623
session_8478632285,user35,7,2.1901192,83.081821664,42.98280306,19.42137042,7.6295759163,3.3931600809,152.09806255,2.1901192,19.765314291,15.191194199,22.013356011
session_8486413906,user35,8,2.7855948407,96.362630679,53.111843222,7.075500596,12.438627015,22.285138589,153.66113479,41.090782668,2.7855948407,41.671373812,75.729658108
session_8625946738,user35,4,0.3853857162,104.18817835,44.952669004,10.539522618,0.3853857162,7.4474901827,161.97252122,10.158216054,3.5405273101,16.420926532,49.359841917
session_8639984402,user35,4,0.4626314567,91.245717206,43.001735061,6.7366039731,0.4626314567,5.1657693543,149.99716898,11.589099344,2.3312287058,15.520726399,43.936078955
session_8654505573,user35,3,2.8316331104,64.653864131,18.310852171,2.8316331104,7.7145130443,7.025762268,135.52222192,21.283075755,7.1584053148,25.6589704,36.459372123
session_8666672229,user35,8,0.3815946228,97.081643954,50.811079742,5.96346809,5.4031002155,14.501889023,154.58397444,27.57795057,0.3815946228,27.475110503,63.320069392
session_8691786741,user35,8,0.3454307698,93.577190943,45.882479752,5.346500498,2.7818740259,9.7228954221,150.01202684,20.232173666,0.3454307698,24.182786332,55.305883688
session_8728901791,user35,4,0.5860219544,101.03360293,47.547622915,8.9706783406,0.5860219544,7.7321084979,156.11707188,12.425547261,2.3809438863,17.81650021,50.195392783
session_8731967078,user35,8,0.9858464494,108.38656534,56.276854424,9.0549151952,6.7531801154,17.948932632,164.69417443,29.943447897,0.9858464494,33.05812088,72.982509218
session_9020534315,user35,5,1.2217898602,53.523953611,34.336327786,6.0981171468,7.8467379689,1.2217898602,113.27706845,12.919994345,12.517701963,19.953560079,19.255023825
session_9127961354,user35,10,16.3159597,55.7422663,51.196944481,59.241696022,65.195631272,41.286329087,144.27347009,52.675541755,80.899137531,38.973603831,16.3159597
session_9183184177,user35,8,1.9334381247,111.26556484,59.473391366,10.166816859,10.25491303,22.91498967,166.64866212,37.518547094,1.9334381247,36.383466666,80.417624978
session_9258308881,user35,9,1.0721459842,118.94249142,58.080647848,30.683266737,16.125518806,20.093379115,175.49207455,18.322173957,24.836644947,1.0721459842,46.879792924
session_9313658422,user35,4,1.3426478078,100.17770667,47.746853673,8.5026567446,1.3426478078,8.3813941131,152.89730758,14.225334335,2.1095826802,19.75207103,51.855352555
session_9318248229,user35,8,0.6592605821,100.60389717,48.834476473,7.3921124237,1.5998320154,9.5173002925,156.27114795,17.227382834,0.6592605821,21.574444599,56.058193798
session_9525615730,user35,3,21.012954555,40.206835001,54.115408394,21.012954555,42.103508104,28.811056506,38.632546702,57.361837696,38.96611544,60.723629414,40.699908071
session_9629836105,user35,8,0.4467628821,99.836248,50.182827827,6.9701093161,3.3040413483,11.700580366,157.85736477,21.761924619,0.4467628821,24.614832711,60.133242864
session_9631927144,user35,8,0.9100129288,98.337129168,52.073611418,6.4525731483,7.9971278185,17.80779661,156.17860586,33.042703338,0.9100129288,32.666512384,69.35611623
session_9653209270,user35,8,1.4596399193,103.85531548,50.389530628,8.9660888099,1.6839911144,9.6508946228,160.28406079,15.985665721,1.4596399193,21.445784792,56.549727729
session_9667273084,user35,4,0.9005582328,85.648728434,41.338599269,4.9775188337,0.9005582328,5.0495927875,142.88074667,13.257040225,1.9415125038,18.353996639,42.759124564
session_9674716665,user35,8,0.9918330036,93.061645422,43.905565536,5.8128433892,1.0765209206,7.4126724504,150.13948085,15.474700948,0.9918330036,19.769650733,49.535563594
session_9716805694,user35,8,0.9780996806,101.96235744,44.480584019,7.7001698008,1.6503703154,9.8658453596,161.68219806,17.038979427,0.9780996806,20.36662146,56.225079463
session_9729752069,user35,8,0.8802554221,97.336443769,52.569733121,6.3309309339,5.3505074517,13.442858231,141.71241476,26.166028149,0.8802554221,26.294176638,62.232378174
session_9739944132,user35,2,7.045118859,24.018927256,7.045118859,20.888087913,45.428799501,28.544760375,111.15746695,56.465144695,44.523151654,63.104799558,28.956512039
session_9850209523,user35,5,2.6854796823,55.656316802,36.468180634,9.5683049081,9.3445709484,2.6854796823,128.06386396,12.285113555,15.767151459,20.824052093,17.728693869
session_9925283281,user35,8,1.1868782039,103.04645544,49.408399642,8.4799654452,1.1959359459,9.1899586588,159.50377669,15.524241495,1.1868782039,19.205207523,55.21682992
session_0061629194,user7,8,1.3276897107,94.955477025,39.483495764,5.7085353027,4.9501795186,12.910011412,158.65788588,24.792494118,1.3276897107,25.971945188,59.467745594
session_0147719489,user7,8,0.7613898595,96.202352192,51.411946821,6.0221782757,4.8256996945,12.652635017,143.32697638,25.063655992,0.7613898595,26.351084143,60.85974905
session_0244684556,user7,5,4.6157905389,45.337345465,26.003548308,13.707578745,17.072519587,4.6157905389,109.97698842,15.288341336,25.101331615,30.004584216,11.925279861
session_0245934723,user7,7,4.2430671194,81.564537701,45.932155233,29.138222064,16.683677773,7.4302197912,148.13605089,4.2430671194,32.410276368,23.997989175,18.166661661
session_0390975032,user7,5,1.0397619408,64.561226963,27.864110513,8.2251460364,6.150319585,1.0397619408,129.5394128,8.5324905126,12.273650801,20.866839758,22.919057632
session_0557467514,user7,4,0.1940486799,101.30594902,47.74787349,10.192592917,0.1940486799,6.336993555,158.87985921,9.4841099534,3.5537549026,15.499159259,47.160136229
session_0765935758,user7,8,0.6031343706,102.32976379,53.102216158,7.1276080234,6.8579265921,17.271686231,156.03101567,30.898008978,0.6031343706,29.871778383,69.366210444
session_0812869833,user7,7,1.30225457,109.9363657,56.449468373,31.884313549,12.032106392,9.7413921242,167.32565217,1.30225457,27.494617849,20.050164436,33.755301738
session_0966487358,user7,5,4.3359627309,62.755461132,22.233713702,14.351388377,12.025058153,4.3359627309,151.35773836,10.452805045,20.477878504,24.407697542,19.719175547
session_0984393142,user7,3,2.7623760935,49.102826989,25.842951813,2.7623760935,9.9013148001,4.4780364519,107.46422552,20.597478964,10.826740054,25.639396289,24.608257215
session_0991252560,user7,7,1.3714885058,117.68776624,56.92198341,27.567804579,7.1233673973,9.5821578051,172.98639337,1.3714885058,19.921431814,17.809266242,41.289612752
session_1061737515,user7,7,3.5561731444,80.259827265,44.951532217,26.06914081,14.16015811,5.8990615964,148.45858579,3.5561731444,28.822854189,22.268372483,18.445930168
session_1063325046,user7,8,1.2382609817,107.9638367,57.230800499,9.0953570699,7.6036114604,18.976532338,164.43826113,31.83654193,1.2382609817,34.217994529,74.269859506
session_1081274523,user7,8,0.9537826869,102.37480327,52.531082964,7.3805866973,6.6703640497,17.160014386,156.47289225,30.060820229,0.9537826869,32.696432812,69.032136446
session_1105710757,user7,4,1.3011841079,86.580041822,42.061298443,6.8229620623,1.3011841079,4.4721253836,132.36829015,10.851743835,4.2172423377,16.735755144,39.501328577
session_1244242475,user7,7,0.9017321797,100.93430392,47.062629245,23.195418809,6.9110770702,6.001698814,164.46930877,0.9017321797,19.389974556,17.413350167,32.002050596
session_1282983454,user7,3,2.1004170056,75.318341246,38.831357414,2.1004170056,5.4876434348,9.0967318817,130.01577933,24.170910294,2.288221184,28.136456059,47.550116052
session_1328025280,user7,4,0.7111493221,91.84126256,42.133129215,7.9052364949,0.7111493221,4.8801312936,153.61041652,9.9946426031,3.4662910843,19.042445239,43.342267753
session_1344363978,user7,8,1.4224705705,83.749174493,40.565506638,3.886731766,1.8287164308,6.1189635713,140.61840189,16.30309982,1.4224705705,22.298965587,45.54352405
session_1410094748,user7,4,3.1178739634,107.04530444,51.149772867,14.744115378,3.1178739634,10.02753804,162.84899952,11.361909946,7.9445041859,16.435234799,48.697412832
session_1416412539,user7,5,5.0749989531,55.787372943,24.868950026,20.035146839,17.799601445,5.0749989531,125.45936292,9.9752254693,30.039704316,26.624569043,10.301193276
session_1470713140,user7,3,8.4421981588,79.02210193,24.781297513,8.4421981588,9.4741449278,10.740863527,150.47117531,22.420794486,9.9696371057,11.820779889,40.237953949
session_1474073005,user7,7,1.4841226654,92.238606672,44.363537325,23.961307956,9.6110016404,5.3483364884,153.36298791,1.4841226654,23.06741169,17.30458061,25.804349256
session_1503605581,user7,4,0.5237870301,100.58238148,47.221731634,11.320247671,0.5237870301,5.867486117,152.09995168,7.7401821344,5.361332653,15.118046963,43.927983285
session_1623038157,user7,5,1.9954309432,77.779398756,36.688413779,8.8415573751,3.3762818086,1.9954309432,137.76884025,7.4725060214,8.7260554178,19.608574525,31.092644848
session_1708220087,user7,5,0.9186013753,65.890750149,31.892790187,10.58448695,6.7364249638,0.9186013753,127.44692554,6.6382576796,14.509834816,20.351481149,20.530797579
session_1708671050,user7,4,0.3728773602,100.99176621,46.510883676,9.3596025128,0.3728773602,7.1841105425,160.50988422,11.304041708,2.7857298292,16.049928773,48.790530045
session_1713365998,user7,9,0.6925376913,103.36601416,51.847229257,23.296920851,12.618188509,14.365639831,162.44900445,16.294199699,19.881074277,0.6925376913,40.023237267
session_1784896465,user7,7,5.4997416099,99.127088814,56.864029078,44.594042096,25.5164688,15.725950666,163.67925011,5.4997416099,46.863905126,27.37558323,20.708557576
session_1806185715,user7,5,3.144061353,86.337340452,33.303932684,12.337442722,3.5475843268,3.144061353,149.18217794,4.9019870744,10.989675265,17.93438618,31.981661679
session_1881356230,user7,5,1.9890912202,58.765211391,30.418046681,14.910694186,11.865599114,1.9890912202,123.38384318,7.4882096844,22.119855505,22.699651861,13.586771608
session_2007936915,user7,7,7.1756317918,93.954251814,49.605963382,41.712507516,25.31737213,15.129597274,170.13754182,7.1756317918,44.755281595,29.92718544,21.458631491
session_2016344661,user7,4,2.2029018425,111.77096691,53.678840319,17.548020036,2.2029018425,7.4576287009,168.70294297,5.4875904343,9.2571707064,14.700489305,46.932369969
session_2054053666,user7,3,2.1443001415,75.4286215,29.921841752,2.1443001415,4.7832495376,7.6938177951,139.98125798,21.605504798,2.4933097006,20.49526399,44.025994793
session_2192183477,user7,7,1.2134982019,101.17971266,52.665363693,24.55818627,8.1874448199,6.326418299,144.9284634,1.2134982019,21.274961643,18.107618841,31.473975503
session_2211907871,user7,7,1.2606383655,100.66744086,53.22597436,30.926491606,12.994382087,8.6793027375,159.21041106,1.2606383655,28.99116309,20.597974454,27.234777313
session_2318637737,user7,5,2.889643932,86.120710648,41.80097081,13.391225437,4.0710738018,2.889643932,145.22686693,4.8387819075,11.681198191,18.645851233,31.869818096
session_2383585943,user7,10,6.2016762242,50.137768072,44.511123462,27.792044014,26.237283078,9.2241393351,107.49928166,15.005750304,40.480023245,33.298535368,6.2016762242
session_2558607892,user7,5,1.1156986159,65.928615391,36.871036589,11.51741098,7.1007976613,1.1156986159,129.29930359,6.6500480229,15.156506851,20.542434579,20.104039367
session_2590894741,user7,9,12.318078131,126.22861481,71.706518997,62.476162664,39.955440762,32.488056229,187.21543824,20.082002526,62.475693029,12.318078131,33.664409714
session_2671379191,user7,8,0.1697026043,94.163339502,47.583782916,5.3194495819,2.6762201695,10.157444886,148.85756253,20.722861679,0.1697026043,23.649063904,55.646252595
session_2691409086,user7,5,1.7241393468,77.790286556,37.134110546,13.301517128,5.4745339523,1.7241393468,139.27073614,4.3743909891,14.145703922,18.446816888,25.439865299
session_2715537964,user7,4,0.68682423,94.054494086,44.18780898,6.5773889918,0.68682423,6.766561551,154.77331107,13.805441084,1.3993810774,18.081763342,48.302037917
session_2742619184,user7,7,1.7768018442,89.569717977,45.818549035,19.548925798,6.6652421121,3.6194084285,148.42210328,1.7768018442,18.11967501,17.527393215,27.386602953
session_2767021335,user7,3,0.6033918769,55.534904274,24.633133908,0.6033918769,10.032046317,8.4357268419,122.16879684,27.519014263,6.8210958685,31.990130762,37.789875691
session_2773924704,user7,4,3.5071180027,109.80737326,52.321108678,19.429996973,3.5071180027,7.2088005372,165.71640061,3.857044086,12.134582277,17.870687563,43.514545022
session_2805246951,user7,4,1.7166427115,85.991430013,44.385755284,11.125758481,1.7166427115,2.2087306503,145.6763648,4.7132989635,8.7125512195,13.857347601,31.519397204
session_3269754223,user7,8,2.120388774,90.610827178,49.432494835,5.8626878718,3.5159832889,8.8018222079,129.2969936,19.517744073,2.120388774,21.637659672,51.443370195
session_3319050185,user7,3,14.887552976,24.012420297,36.713888027,14.887552976,43.549693726,30.368470947,67.49964732,65.386528482,36.24288394,64.686529044,39.987234935
session_3354618687,user7,7,2.6297038056,104.83015922,48.565595701,18.503490153,3.2248191683,5.7084699113,164.1327304,2.6297038056,12.459388115,14.778633503,38.769712915
session_3376026513,user7,5,3.2656475578,90.721807634,44.417891168,14.604019036,3.7192757785,3.2656475578,145.84149424,3.9622074671,11.848147684,17.80965769,33.468047106
session_3451007117,user7,7,4.5694214093,114.84422164,55.919957555,23.467480436,6.0429691448,9.412786126,170.0991173,4.5694214093,15.628570167,20.274828415,45.65069493
session_3582091129,user7,4,2.1263972583,88.316551018,42.230346248,10.224188663,2.1263972583,3.4088473238,146.22496701,7.119657415,7.2171764402,18.750080543,37.273373618
session_3640984505,user7,2,1.3315516315,45.882338235,1.3315516315,35.21682586,55.230750123,38.999960474,147.79206282,61.401971886,57.536465437,67.86781714,39.451105698
session_3733006063,user7,9,15.189359101,134.93297101,79.976892278,67.566728473,41.859949222,34.885053319,196.6061382,19.865961095,65.922336983,15.189359101,37.241719574
session_3748528962,user7,8,1.9661312883,93.424839559,50.840217782,5.9212687031,10.405629168,19.237174217,151.60186671,37.087556626,1.9661312883,38.169425763,70.790884935
session_3798637117,user7,7,3.5574249716,116.14407635,57.337279742,26.745544419,7.8810562586,9.9882350586,173.1566418,3.5574249716,19.220114865,20.547758675,43.808448419
session_3838572212,user7,4,0.407175382,103.9692874,49.040470293,9.9890843305,0.407175382,7.636118365,160.33297045,11.420663449,2.5862381351,17.439954689,51.203621303
session_3876004338,user7,8,0.481223556,89.018318677,45.685990983,4.1956974662,3.4564304602,9.6806899149,140.62219627,21.775512161,0.481223556,27.00892643,54.532808282
session_3893667223,user7,7,0.6457215988,107.82912459,50.299405033,31.552103369,12.036207293,9.6177765988,167.17557224,0.6457215988,28.149316855,19.229537367,30.871688904
session_3973707215,user7,7,7.9363640026,111.61268074,65.251231994,53.264156918,31.234832486,21.004383336,165.75166381,7.9363640026,54.244125441,33.041831558,27.311017584
session_4037858026,user7,7,1.1480313762,117.5535068,58.251385215,34.606003796,12.579338486,11.81915203,173.83779964,1.1480313762,28.800305601,20.370367204,36.65172009
session_4163238472,user7,7,1.4320194721,111.7530741,55.303375226,27.120477194,7.6729591802,8.7339805337,170.82009425,1.4320194721,21.179101562,14.497930246,36.451773784
session_4209342968,user7,10,6.6962499976,40.779708706,18.061384952,25.342571046,30.118886315,11.893868495,117.07133927,21.556488545,42.217556605,38.065185982,6.6962499976
session_4339907415,user7,3,1.8028064848,49.861736491,32.77103923,1.8028064848,11.600037905,6.9106166855,95.71623954,26.590697477,9.7109020592,28.862508684,31.643400816
session_4423579184,user7,7,2.5360015643,106.04019763,61.019444318,40.136545174,19.424215399,12.891550113,164.32539752,2.5360015643,38.831477095,23.542575914,26.416326245
session_4426870302,user7,7,1.2380971924,113.75135758,50.303153671,29.384668797,9.4642776568,10.082470084,172.17477412,1.2380971924,23.879756534,18.203902742,36.582143483
session_4459843008,user7,7,1.8306139545,97.937870188,47.804396818,18.323741981,4.1736244218,4.253554042,151.83719369,1.8306139545,14.317831331,16.360636553,33.848587968
session_4499874519,user7,7,6.2128402052,111.18315207,57.975543984,48.262704903,26.778933093,18.774331729,171.20125152,6.2128402052,48.316032445,29.742894145,27.978798439
session_4695842741,user7,4,2.8778419812,94.445457407,49.402500365,13.982387759,2.8778419812,4.1901219035,148.63230247,5.3786267036,9.6983611488,18.403013278,37.850327395
session_4716317957,user7,5,2.4782178609,67.661962215,39.767802401,12.627686532,9.0242172653,2.4782178609,104.62893281,8.6072808412,16.928219129,22.659440622,22.238220006
session_4824435477,user7,7,7.7262381075,103.67417341,60.905973329,50.87046556,30.799330269,19.159233852,163.1108555,7.7262381075,53.569790812,32.111288124,23.023336975
session_4844871120,user7,8,0.9434837192,103.64030297,54.028014832,7.6700883534,7.60070883,18.478277791,159.92987861,32.436638501,0.9434837192,31.557292573,71.538245113
session_4940259652,user7,5,1.7751311986,75.180943576,41.603302561,15.225265745,7.0409182773,1.7751311986,133.65504572,3.9879755925,17.01641214,18.767584071,21.847486629
session_5026661112,user7,5,6.7774531841,43.661753007,19.063742985,18.387733825,21.501566374,6.7774531841,115.19086369,15.915853553,32.19189942,30.768896676,7.5145346624
session_5037856261,user7,4,3.2821892235,107.78436141,51.437034604,18.148361806,3.2821892235,6.7225630066,165.65916201,4.7076864383,11.146208085,15.951351411,43.554955324
session_5123812030,user7,5,2.3157238747,65.711894792,27.6860485,15.610022859,10.562773422,2.3157238747,132.57987237,5.8618823251,21.204609164,21.127426145,16.394661925
session_5167855204,user7,5,3.0475498413,85.503627738,44.658970587,12.41738607,4.0741478522,3.0475498413,126.28039884,5.9685108308,11.063222673,19.177024701,32.586697252
