session,user,Cluster,Distance,Distance Cluster 1,Distance Cluster 2,Distance Cluster 3,Distance Cluster 4,Distance Cluster 5,Distance Cluster 6,Distance Cluster 7,Distance Cluster 8,Distance Cluster 9,Distance Cluster 10
session_1416412539,user7,5,2.5435147366,42.659462252,37.11980692,79.711666343,11.668220701,2.5435147366,192.81750504,204.35436697,28.223790113,23.636256658,43.673197136
session_1470713140,user7,2,2.3645753126,15.377305682,2.3645753126,15.045639443,17.813923115,32.761568205,185.6454477,185.51157641,3.8952846768,10.806676007,7.1463899635
session_1474073005,user7,5,1.9332279707,44.55440185,35.221170864,77.168217092,10.843421548,1.9332279707,166.76836528,179.88404865,27.923050937,20.371861211,43.429856433
session_1503605581,user7,8,0.3960751485,8.3835201708,4.2042144989,25.576290337,13.050327332,21.085564138,187.11775582,182.87788164,0.3960751485,7.6155961275,5.9289205725
session_1623038157,user7,5,5.4660004204,19.781680202,21.027639796,54.523054137,6.8905726022,5.4660004204,194.46526688,194.82084193,11.945067403,17.314349758,22.621166897
session_1708220087,user7,5,2.5555403576,23.591561706,18.569408174,50.571449158,6.2359041899,2.5555403576,186.71425844,191.71292466,12.719765301,13.829406155,22.648264599
session_1708671050,user7,8,1.2669887435,8.8643909234,1.8425253802,16.585939223,17.827561843,27.601674259,185.95243289,180.34394805,1.2669887435,9.3614689172,3.2380245586
session_1713365998,user7,8,3.2588767242,19.070039362,6.4809748947,31.029076868,9.0647906363,20.507618153,172.08543783,179.74028949,3.2588767242,5.2277663284,14.397778357
session_1784896465,user7,5,8.2583616738,73.945000024,40.361057248,75.277728385,18.840214545,8.2583616738,172.02013413,205.89703761,43.950641267,22.811207791,59.034481571
session_1806185715,user7,5,3.3780591367,22.789922174,16.700141768,47.395399011,5.0780778296,3.3780591367,186.09852831,191.17574111,11.487491784,13.148810065,21.28513845
session_1881356230,user7,5,2.0183958579,33.755061515,27.431539987,65.2598646,7.3736555345,2.0183958579,186.5027319,196.54704693,20.04820142,17.175639911,33.358883086
session_2007936915,user7,5,7.8614859161,78.266273358,52.831401245,94.160115554,21.903529158,7.8614859161,188.36648221,219.41580452,52.061501659,34.459329391,68.934102838
session_2016344661,user7,4,7.177781141,30.147141958,11.526575693,38.486704669,7.177781141,23.648688241,149.34726978,164.50009445,8.9013571948,7.9336643946,23.990330399
session_2054053666,user7,1,1.4705796583,1.4705796583,12.226450717,27.780111632,29.627483145,33.407338945,218.34404573,195.18547494,6.5842478041,23.810262118,3.2528513121
session_2192183477,user7,5,0.8403373471,39.489619458,25.473687833,61.752476078,7.4238798076,0.8403373471,178.40425675,194.08279225,21.794132416,13.769949836,34.511810852
session_2211907871,user7,5,2.2939109951,54.21361624,37.897950014,78.583296772,11.533605412,2.2939109951,183.6883216,205.2651465,33.370669328,22.822859443,49.740882539
session_2318637737,user7,4,3.7169707883,31.397653139,25.891464764,62.730683986,3.7169707883,5.0102620366,187.57759946,198.08096442,17.28194244,18.104631631,32.395499448
session_2383585943,user7,5,1.8690030246,49.266414542,28.364524597,62.011736518,9.0720775132,1.8690030246,175.35327564,197.1895129,27.670114733,16.27351742,40.429448867
session_2558607892,user7,5,5.0107792773,25.340456441,21.547333362,48.693912688,18.558802723,5.0107792773,195.82098133,194.37378014,18.902232117,18.970451357,21.667652754
session_2590894741,user7,9,7.183713685,46.865720341,26.015187966,65.93215653,17.491397511,12.824042855,164.13783633,186.05649583,23.409869075,7.183713685,38.854633445
session_2671379191,user7,2,3.4043894232,15.399380998,3.4043894232,8.8644180283,23.762020957,40.056563692,193.92575523,188.52943352,6.9722562658,17.832403815,5.9645799498
session_2691409086,user7,4,5.212264389,33.834015989,31.165018345,73.404301141,5.212264389,6.4293807569,170.66236828,179.16397906,19.595943276,20.064335578,37.879881913
session_2715537964,user7,10,1.3868935162,3.5364282307,6.5936904376,22.31016108,25.314789338,27.487258352,213.98498586,198.88582388,3.7832335969,15.207347218,1.3868935162
session_2742619184,user7,5,2.6987193086,36.989783045,33.398283063,74.603697433,12.21209035,2.6987193086,191.2594662,199.92049752,24.552343121,20.732577499,38.107213244
session_2767021335,user7,10,0.6923211972,5.3726265065,6.9046496036,13.385607935,33.992515291,40.397024762,226.02487467,206.9865542,7.1820218916,22.43876499,0.6923211972
session_2773924704,user7,5,2.4988363709,36.941190244,26.847835574,61.448368648,5.4184234309,2.4988363709,187.85420366,199.77485468,21.613261856,19.301336584,34.580924731
session_2805246951,user7,2,2.2485952689,18.792331955,2.2485952689,20.138995979,12.788901055,19.988447011,149.47167781,153.22100669,4.2088005532,3.6660668323,8.994742079
session_3269754223,user7,1,1.3473277219,1.3473277219,10.421473006,28.472362845,27.122421602,32.441088069,223.27755656,205.43196433,3.6087564982,19.595740947,3.7698130491
session_3319050185,user7,3,3.4171293707,28.288153784,16.814901595,3.4171293707,59.21416682,68.26430968,242.64205848,222.67270913,28.877046704,42.836920428,11.57103849
session_3354618687,user7,4,2.0372027288,37.510896629,15.470906825,42.387829628,2.0372027288,7.942157541,154.32859697,172.44914543,16.135215142,10.395354774,27.991245658
session_3376026513,user7,4,3.5211919145,30.985767395,24.322119012,61.443610539,3.5211919145,4.1489091723,184.41344796,195.46509634,16.243277422,15.616795471,31.253686421
session_3451007117,user7,5,4.447518794,43.565923073,31.403710083,68.568712057,4.856965742,4.447518794,187.09389776,204.37852089,25.298391395,22.088319171,41.548590709
session_3582091129,user7,5,8.7666990835,13.668575078,18.596576426,48.481360715,14.307083727,8.7666990835,197.83161227,191.17070441,10.563753701,17.998501405,16.409231668
session_3640984505,user7,8,4.6587383675,18.916652035,6.1341176961,23.501887926,12.793604372,30.399134374,180.97801816,185.43664044,4.6587383675,11.560250846,13.297689354
session_3733006063,user7,9,10.751660705,68.487949025,30.296055911,65.989770316,22.516453239,26.425724519,152.19924508,190.97815214,32.954278576,10.751660705,53.194034477
session_3748528962,user7,1,2.4549212744,2.4549212744,28.069207713,47.779270292,42.396637664,52.764279956,259.31151748,226.81770721,14.076603182,42.926432937,14.573322786
session_3798637117,user7,5,2.8423018973,47.117541497,36.565031014,77.007680718,8.74454106,2.8423018973,189.07672956,206.32741682,29.443298508,24.225038254,45.970207223
session_3838572212,user7,10,1.4153607184,6.1727950628,3.4468100791,18.979678077,20.393438865,23.210413759,204.81622496,195.80354349,2.5461006851,10.700248028,1.4153607184
session_3876004338,user7,8,2.8166949081,3.6310041735,9.6293993261,26.967241377,22.347690083,34.775895441,219.09790382,204.96508231,2.8166949081,20.42777153,5.9830131305
session_3893667223,user7,5,1.4345093879,42.991810807,24.137974407,54.924845022,14.670428514,1.4345093879,177.12719448,192.56795633,25.2678311,13.569680821,32.927628968
session_3973707215,user7,5,10.798379847,87.998641294,59.923744013,102.24048929,32.197228284,10.798379847,189.52776409,222.4369902,60.94542965,38.074637121,76.140998123
session_4037858026,user7,5,1.7234051424,53.714896528,32.741456483,68.906205066,11.664186282,1.7234051424,178.46319208,200.96204882,31.914808133,19.023134417,45.124191938
session_4163238472,user7,9,0.8135201059,25.626918528,6.528045499,30.025479169,17.731527129,16.412545939,163.90868485,174.27749362,8.618286239,0.8135201059,14.494787014
session_4209342968,user7,5,4.8934506177,37.58479641,17.225858541,40.694485696,17.21180628,4.8934506177,177.31949889,189.31574399,21.590555793,12.206835879,24.870171119
session_4339907415,user7,8,1.6903203665,6.2526969475,6.4139037432,23.380396789,19.669006502,32.730851031,201.16655848,191.78232653,1.6903203665,15.618257012,5.7480252362
session_4423579184,user7,5,4.4550522362,64.837650808,39.719619426,77.700488301,19.695380021,4.4550522362,176.55224228,203.41733258,40.436158073,21.839484893,53.659919493
session_4426870302,user7,5,2.2392366874,43.26904416,22.97395831,50.74753887,12.82123079,2.2392366874,179.14759227,194.37288828,25.072181099,15.21886544,32.520281149
session_4459843008,user7,5,3.5500732545,30.708749914,28.668947499,68.268574797,8.790321323,3.5500732545,190.46921835,197.08237638,19.204298025,18.301762946,32.732014903
session_4499874519,user7,5,8.1350007226,77.430567465,46.169111535,81.613334715,24.425129125,8.1350007226,181.43503089,212.87002539,50.34634163,29.104533339,62.597264347
session_4695842741,user7,5,4.5922915806,19.194007786,15.082382704,45.0486111,8.062299716,4.5922915806,185.43160543,188.38004351,9.3793952602,11.853481347,18.320359092
session_4716317957,user7,5,3.8525826449,30.281562754,13.568518865,39.416709327,3.981316991,3.8525826449,175.30419467,188.77493401,13.311821297,10.172572643,22.514341048
session_4824435477,user7,5,9.9219954102,85.373908323,57.319329406,100.5311072,28.894938851,9.9219954102,184.51322897,218.6103474,57.218587451,34.656095004,74.296301903
session_4844871120,user7,10,2.6203670834,5.5950046553,11.873154238,15.98678429,42.893564569,50.517820476,238.80477727,213.47581052,11.406613453,31.157490912,2.6203670834
session_4940259652,user7,5,2.7189022503,24.760771968,21.256909921,56.505570393,8.973281117,2.7189022503,185.24449169,190.61895018,13.956403957,13.389279162,24.860809089
session_5026661112,user7,5,3.29406797,25.284298484,15.878418544,42.589534615,13.935931461,3.29406797,184.66609425,187.98689993,14.832222739,11.992443314,19.216307692
session_5037856261,user7,4,5.4708068,31.845024409,16.808786288,49.114739995,5.4708068,21.164703444,152.34127197,168.51923996,10.861914473,10.599431256,29.120158918
session_5123812030,user7,5,2.11914744,39.579464122,29.225072137,67.215680214,5.6348605725,2.11914744,165.16841574,177.49673625,22.740728733,18.162085725,37.905665321
session_5167855204,user7,5,3.9470736062,30.363348175,25.403578559,60.784968668,4.5591805643,3.9470736062,191.03429509,198.85959786,17.789057103,19.104650014,30.877878169
session_5289449664,user7,5,2.6293288895,33.012787271,21.493526489,52.494599677,17.043221786,2.6293288895,181.20552454,189.19818977,19.931597726,12.625293533,26.570351296
session_5396753685,user7,8,16.152856249,27.35551331,27.789910235,53.850302489,25.312722503,50.796229163,218.40142714,218.95518938,16.152856249,32.495884269,32.837843248
session_5483480261,user7,3,3.6208926318,35.520711712,5.9257661713,3.6208926318,34.521928524,44.98132023,200.61222822,208.15912982,19.739981636,19.556358333,13.945061237
session_5497122814,user7,8,0.7724764811,7.4854033218,5.6940711915,27.046218354,17.562443204,25.179145179,199.65100891,194.63778929,0.7724764811,9.2306885711,6.2118220218
session_5528609206,user7,5,3.7821019394,22.29789125,12.039889263,37.184266439,11.133609386,3.7821019394,181.46750989,185.47107859,11.322230399,9.4494828821,15.850061827
session_5674843005,user7,5,10.84763356,85.077745493,50.488824402,88.874123956,22.859927344,10.84763356,178.10175545,216.40962966,53.505661111,31.135698548,70.711374598
session_5708671708,user7,10,2.6074151696,9.0846089286,2.6230977815,12.434175367,22.749289482,33.614400327,193.87390486,183.96202603,3.4852119405,14.000822684,2.6074151696
session_5739143748,user7,9,4.2956211523,44.402618038,11.028118088,30.481093582,25.652875012,27.953443507,171.15873701,193.33293104,18.834902633,4.2956211523,25.97430972
session_5878016773,user7,5,1.0172843326,33.77417274,24.28734175,60.018018742,6.9364073491,1.0172843326,182.52997309,194.52267666,18.609818721,14.986696581,31.6565063
session_5884843843,user7,10,0.8656221359,6.019074426,5.3621434794,12.524337908,30.283643059,38.920718998,216.17008778,200.35652685,6.0046727246,20.745014469,0.8656221359
session_5975096977,user7,2,0.6682640958,15.125688425,0.6682640958,15.987313997,15.620430732,22.353751103,175.12278163,176.92403238,2.9837666785,4.8343343669,5.5367802411
session_5983338470,user7,8,1.8286698646,12.25848744,7.6525744066,31.547962942,14.04737049,25.677088383,195.52307692,196.13253494,1.8286698646,9.121308395,11.157973534
session_5991232067,user7,5,4.4553578019,31.631385076,28.082349668,66.431950094,5.3805303022,4.4553578019,190.44721486,199.41584511,18.698386799,19.601272123,33.602485792
session_6008745406,user7,5,6.152756594,33.780356906,17.366324492,38.464870738,20.052794309,6.152756594,184.19805619,189.92455329,21.402888484,14.29654373,21.947391998
session_6013544622,user7,5,5.8280857022,18.341955854,13.009084379,37.694410966,14.992195018,5.8280857022,187.7223725,185.88175743,11.169831588,11.397239306,13.572809462
session_6106477620,user7,2,8.8021017967,27.968708032,8.8021017967,21.196442473,16.652883112,39.511454092,184.41009725,192.71044149,10.994635617,18.006968217,18.553226473
session_6116335534,user7,10,0.4164582341,6.2694623257,3.3165364045,13.875387414,25.638113215,31.493076308,209.75351685,197.72054801,3.7436000509,14.237585955,0.4164582341
session_6129550717,user7,8,0.7390187881,6.0950578085,5.2279055683,23.60283298,18.849943065,29.19443632,191.40422177,182.35785355,0.7390187881,11.859665415,4.8897492484
session_6281544200,user7,10,8.1651070418,10.957268409,10.018266515,17.517175142,30.344286398,48.108029957,225.48320079,212.18108289,8.8298464539,27.933288494,8.1651070418
session_6362533402,user7,9,6.3104215636,23.022452769,16.214395126,52.161798833,8.6626023232,13.336919711,154.69288816,161.70605396,7.9872561299,6.3104215636,22.892474156
session_6386639852,user7,5,2.4669904531,40.615750894,33.329689126,72.699408873,8.0973903136,2.4669904531,190.89536913,203.44253445,25.567932796,22.685100898,40.607286697
session_6419217298,user7,5,6.8050206626,64.898152776,44.691325763,90.764397334,21.821025313,6.8050206626,175.83063653,203.0225245,40.471025463,21.619852817,58.405474182
session_6471969473,user7,8,8.2442224158,11.70486903,10.314945711,29.10775439,14.252218031,11.605192859,197.21094419,189.40799128,8.2442224158,15.895366472,8.3187508547
session_6490827344,user7,2,1.6738959013,12.089203999,1.6738959013,13.362375306,22.555383523,24.821924761,197.93110022,193.12477032,4.7356892732,8.5272174199,2.3358272
session_6556036411,user7,2,1.7919346331,17.328431827,1.7919346331,16.007654112,15.977867304,27.211416493,157.86438248,159.04609715,4.1969249486,7.3994382468,7.7352927886
session_6581338506,user7,5,2.60157541,56.39040548,35.393317256,70.224838582,17.538805981,2.60157541,182.13736014,202.55693828,36.129087105,21.465110892,46.175970023
session_6617825429,user7,10,1.0223227993,7.756146979,3.6016740533,14.659156163,27.63314219,30.962879539,209.6335203,198.96688523,4.6402976839,13.240408966,1.0223227993
session_6638271928,user7,2,0.8262585857,13.349020051,0.8262585857,14.921088773,16.810532796,24.385746661,192.38361163,192.92270109,2.8181316364,6.8972878802,4.4159769873
session_6738388054,user7,10,1.6829734433,5.6728037187,4.3258309587,14.705628493,24.244749341,35.007110488,209.47996638,196.97269764,3.4196587001,17.515363123,1.6829734433
session_6738856497,user7,2,1.2581648338,9.9349344901,1.2581648338,14.468920066,20.378214677,24.943470461,185.05529584,179.24629015,3.0499504019,8.509375578,1.8505478374
session_6887059922,user7,1,2.4094760867,2.4094760867,12.333726765,20.90295917,36.268597581,44.675987716,233.24970337,207.29952064,8.7473039897,30.162295062,2.9287871764
session_7157064073,user7,1,3.0155267978,3.0155267978,22.066819561,43.204552588,39.580062933,40.160467331,213.40812903,182.70354216,11.599044414,30.510227617,10.258301551
session_7212025244,user7,5,4.3447077056,58.13608395,40.371405513,83.146905705,10.648003869,4.3447077056,182.01247817,206.75604421,34.834675596,23.493469141,54.093582087
session_7237311346,user7,5,9.8390812976,83.986801955,55.590776068,98.940512127,23.88844354,9.8390812976,183.69646083,218.60787503,54.618656202,33.893384112,73.915933304
session_7262775402,user7,8,1.5646959102,6.2518443314,2.796268437,17.40471604,20.276007307,27.649088857,191.67098508,181.47196422,1.5646959102,11.230111417,1.910733128
session_7358104277,user7,1,2.2067636668,2.2067636668,28.167427505,46.187763689,45.803867843,53.856168996,261.40862904,226.89217192,15.15443047,43.873311738,13.415768753
session_7370840078,user7,9,7.9900554636,57.950898162,17.47411503,36.627577423,32.168465941,31.077360056,157.66164096,183.63069765,28.873353406,7.9900554636,35.039098775
session_7451527108,user7,5,1.656841252,42.126654338,31.830180251,70.954042481,7.597221556,1.656841252,186.24936558,201.11268521,25.291646722,20.054237554,40.481232116
session_7546278746,user7,8,1.500894056,4.0199101095,5.3455509029,21.262128518,21.362739245,30.227609413,210.77006492,199.10418423,1.500894056,14.778091633,2.7823541111
session_7618054868,user7,5,3.2360691946,25.184522861,19.462996427,50.532681755,10.236399309,3.2360691946,187.39122404,192.14838297,14.498081283,14.892906011,23.479981228
session_7780444958,user7,5,3.302073748,31.279236136,17.115012442,43.718985506,14.226290237,3.302073748,180.97559704,188.38385599,17.606210197,11.601153128,23.039847431
session_7817168542,user7,8,3.1331749353,11.26370617,3.2414668986,15.307129939,20.980076652,34.290908885,199.6285188,194.98361145,3.1331749353,13.116763616,5.3259443846
session_7818969924,user7,9,5.0627575667,25.487140899,7.284063427,32.257440677,6.2736567677,17.413155337,167.56205726,182.08861847,6.332428524,5.0627575667,18.137282866
session_7873949379,user7,2,1.1670442176,15.772097355,1.1670442176,12.800183743,15.866822856,28.739311202,181.36420524,182.54749311,4.047753175,9.9333996748,6.1651007307
session_7906992612,user7,2,1.7750815231,11.512158072,1.7750815231,18.870118241,16.184453433,20.325793746,178.95269341,176.71608238,2.2855971232,5.15438494,3.9789547751
session_7933738052,user7,10,1.7605805637,2.607316713,6.1472724906,21.734007916,22.845537189,29.063058927,214.8268477,200.3393057,2.2919137264,16.14846705,1.7605805637
session_8140667141,user7,5,3.7304793571,20.990033303,17.077751339,47.916859303,10.354503926,3.7304793571,186.99561798,189.29755425,11.659539692,12.818051111,19.886715941
session_8323122790,user7,8,1.5993943383,5.0454235168,8.0810002747,27.849519514,18.330579738,29.851785635,214.17547646,204.27003027,1.5993943383,15.875655456,6.4179921911
session_8758925702,user7,5,55.664539853,183.34737849,139.16008776,199.87245908,79.878291329,55.664539853,211.90752651,271.88336643,138.78886369,99.729056655,169.58783475
session_8769574094,user7,5,1.3291959037,48.863914485,30.793463365,65.856971124,9.3250926864,1.3291959037,181.34007291,201.00326159,28.999569976,19.34734222,41.760105272
session_8810377918,user7,2,2.9963304288,14.837662034,2.9963304288,18.199876273,16.334194514,27.07166016,152.42746137,150.16433281,3.5392544655,8.4560776581,7.3687174353
session_8824263970,user7,5,4.6286817419,18.373656399,15.593191371,43.706357947,12.344170531,4.6286817419,189.84070021,189.00408641,11.240923973,13.359756033,16.440305003
session_8883281313,user7,1,3.8405663802,3.8405663802,15.797137099,27.178812351,35.283944429,50.80033166,235.41510864,211.17899931,8.7342355334,33.43120941,7.8740846256
session_8927734902,user7,5,0.7531261616,34.840036588,26.079588629,63.985679253,9.0187063708,0.7531261616,182.06451322,194.06555106,19.81206886,14.710359787,33.140688037
session_8989374051,user7,5,21.454074926,104.84752542,80.010909273,136.66733442,29.996966913,21.454074926,177.78972036,217.68457129,72.00867205,50.308721644,100.99729277
session_8999428064,user7,8,4.8801817852,20.554322638,10.266929452,38.267800125,11.564610709,21.821055352,182.69215508,192.41161235,4.8801817852,6.8013815332,17.812517427
session_9027322376,user7,5,1.164605232,48.308024877,30.312270004,66.271895663,10.150312786,1.164605232,179.3371582,198.4031894,28.2576379,17.479005488,41.248085888
session_9067768063,user7,1,2.2385958912,2.2385958912,27.015334669,41.184656507,47.642704621,55.99964641,261.03297802,224.78466572,16.046887901,45.402774031,11.730092989
session_9100599511,user7,5,3.1572100227,24.29604692,23.298039603,60.347479069,9.9869264441,3.1572100227,188.36577351,191.88124226,14.596061751,14.643944481,25.941583414
session_9129118872,user7,5,2.6357755078,39.141555802,19.657908628,46.332941796,10.205991847,2.6357755078,158.768873,171.30855514,21.764119207,13.343010238,28.637921924
session_9265274976,user7,1,3.4137627336,3.4137627336,12.875003565,34.798484943,19.330804621,30.873152805,189.03514311,171.54945916,3.4266552398,20.997477107,8.5419224938
session_9278196183,user7,5,1.7735278151,35.098629739,28.171007107,65.560980879,7.241657892,1.7735278151,188.65584018,198.55425654,21.306754314,18.611210464,34.391833391
session_9362179236,user7,5,2.4607724461,36.759469483,28.372267914,68.686841667,7.1289291538,2.4607724461,181.56148858,195.11777766,20.479079975,15.326403227,36.179966411
session_9423469323,user7,5,3.998896273,60.724761373,45.579769571,91.124064218,15.878494274,3.998896273,185.08747475,209.13125741,38.93505245,26.372936498,57.810389884
session_9495997885,user7,5,3.4259117447,28.548420361,24.064038977,59.02846982,5.4492968713,3.4259117447,190.48782967,196.89263291,16.849296775,17.644834551,28.735877494
session_9607887774,user7,5,1.471448177,30.104793203,25.586331827,62.891444614,10.619568823,1.471448177,186.50977236,193.67802493,18.322042053,15.533350973,29.940835719
session_9684083571,user7,5,4.4425488465,29.464298267,29.031052798,65.659576741,8.5742922596,4.4425488465,198.77934118,201.79683294,20.1533993,22.647232453,31.8244648
session_9689083079,user7,5,2.2527803939,41.082956273,32.856125962,72.92976633,7.6097481802,2.2527803939,188.62478088,202.8101248,25.263851829,21.46570052,40.749218559
session_9739246177,user7,10,0.5177065212,6.9148970663,3.5922364553,11.613851643,27.45012561,35.314789831,213.80893039,200.79313758,4.968298353,17.22010729,0.5177065212
session_9792054965,user7,10,3.7082906885,3.9115935371,9.0015994782,19.444630118,28.774237038,41.574066484,226.13062376,208.01972013,5.3496181395,24.803010329,3.7082906885
session_9877506321,user7,8,2.0200259118,7.97237011,6.9604530697,30.909692198,18.373225398,19.608968152,194.17147226,188.37190032,2.0200259118,7.4671951112,6.4561813905
session_9880892041,user7,5,1.8229452204,52.548462662,36.100151602,75.064846975,10.903744389,1.8229452204,183.65169705,204.60125862,32.317666451,22.394982811,47.451208266
session_9982602370,user7,5,20.741390953,68.51912755,26.304107015,39.806234414,26.903266755,20.741390953,173.96962461,203.08432878,40.462629517,23.194634273,44.033429951
session_0048475757,user9,8,3.5464797451,14.151205648,8.2731456461,34.595568687,14.31967407,18.897120945,152.64217711,151.332695,3.5464797451,5.7082698893,11.544086609
session_0233596484,user9,7,3.0072486434,188.92392964,159.90533754,181.42282886,156.32769442,173.72703322,11.640021249,3.0072486434,162.95484059,152.40541198,175.94098807
session_0249395771,user9,8,3.4615875989,10.483570424,3.6432688597,19.271794105,21.322801057,27.172577043,161.13420584,152.3440005,3.4615875989,9.1118848981,4.2962323613
session_0275525895,user9,4,1.713099995,40.804096383,20.083281405,46.060570922,1.713099995,13.988502009,162.69501508,180.83062952,19.073243522,17.884834767,33.449434587
session_0398817787,user9,4,1.0464577108,30.337459787,16.437369365,44.80715374,1.0464577108,7.7547871378,162.70613801,173.99856121,13.345991055,12.783435463,25.57713915
session_0510101673,user9,4,1.4621226118,39.556309904,21.475201313,51.573323862,1.4621226118,8.3318486412,163.32804872,179.88232503,19.216106861,16.55841615,33.663333731
session_0584881078,user9,4,0.8884428226,32.123605364,19.244250219,46.783528547,0.8884428226,11.024050311,168.65164066,180.16180595,15.49077811,18.123480528,28.449005899
session_0626697371,user9,4,1.6538094409,45.666406289,24.205795319,55.520111604,1.6538094409,11.315611499,159.52114412,182.0331129,21.877361058,17.686115404,39.085548061
session_0703562668,user9,8,5.0293729448,16.408758348,9.3774165468,28.823360526,13.142470486,33.326093609,164.85656892,162.98047982,5.0293729448,16.039094539,14.464027666
session_0815666379,user9,4,0.5770896586,35.65067505,18.939370411,47.793205252,0.5770896586,10.934521084,163.38366858,178.41094771,16.091779245,15.611384213,30.488644572
session_0867569021,user9,2,8.6643217132,40.328772653,8.6643217132,13.905784278,37.929504906,37.342829425,188.05170442,197.38966991,22.158697472,11.913505442,17.538749418
session_0974627974,user9,4,2.6157247798,40.568898332,28.303764036,65.892924328,2.6157247798,5.4353572648,163.0297114,179.15004128,21.528864184,18.469581881,38.992877198
session_1067162598,user9,10,0.9347684678,10.500240684,4.5592713669,11.071479449,32.688212929,33.517399368,212.24985022,199.02649628,8.5962647182,16.457268773,0.9347684678
session_1067969410,user9,4,3.7892754167,54.820424359,31.499204016,65.637649528,3.7892754167,11.968806166,158.58329727,185.33028283,28.976742086,22.529822284,48.027118795
session_1070692584,user9,10,0.8774141082,10.104080475,3.5246621407,8.0672918976,30.458361894,36.72986678,213.83353189,202.10026423,7.3419515622,17.91300637,0.8774141082
session_1177848198,user9,4,5.0275574874,26.597810594,21.581711979,45.815788186,5.0275574874,20.732757743,183.04099533,183.99129814,15.51999486,26.392612382,26.665101157
session_1281792837,user9,4,1.0571678337,26.362399599,18.969460186,50.136947154,1.0571678337,8.902812582,169.43622632,176.67419246,12.306964573,15.538692836,25.721269065
session_1334666365,user9,2,30.297793046,76.93320139,30.297793046,36.520580793,33.054368365,36.507233661,167.55310191,196.89141918,47.813835297,34.984140066,49.841589045
session_1388817097,user9,8,1.2679042443,6.713986343,4.3534168709,20.613681328,19.642804294,29.712183425,205.06679371,197.22691528,1.2679042443,12.327016316,4.1250949213
session_1420226904,user9,2,1.6701213296,19.610157288,1.6701213296,17.014426085,19.089539446,21.132154521,184.23328289,189.96456692,6.004943604,3.4754563918,7.2475611046
session_1428731346,user9,2,1.7906297751,13.921066359,1.7906297751,20.781264666,13.662295208,19.619051666,174.43537464,176.56594069,2.1441183434,3.974117785,6.327936276
session_1471802603,user9,4,7.8358498734,26.008394145,26.012507188,52.011296012,7.8358498734,25.575406275,193.71553618,192.04625437,17.104552759,31.396057043,29.310128578
session_1498771725,user9,4,1.3595841947,32.902903529,22.296598993,51.907632644,1.3595841947,13.974370826,172.19635792,183.06532774,16.32538934,20.585229128,31.43985391
session_1515278948,user9,1,4.6046572659,4.6046572659,21.145641879,46.661430753,37.708546956,34.990287038,231.64166765,209.30226837,10.156065617,24.660480643,11.251181344
session_1536724420,user9,4,2.5122262101,25.753866916,19.017905486,46.393845527,2.5122262101,12.370094793,177.00713745,181.51788594,13.707039717,20.218931676,24.675497562
session_1682740914,user9,10,4.6175062137,5.7498911134,9.2903893918,29.980086259,23.463628466,22.466248386,196.6790891,183.11565377,4.8742177629,13.257426725,4.6175062137
session_1814762834,user9,4,1.2786662442,31.146846864,23.137144481,56.78914488,1.2786662442,9.22942246,169.34720272,179.85312909,15.410383779,17.849391721,31.181601923
session_1970148824,user9,4,3.5768526209,49.064159234,23.631579764,50.79214112,3.5768526209,16.95329631,160.68471835,184.05343318,23.706428855,19.707331901,40.04585065
session_2025345934,user9,2,1.8009426788,15.391524267,1.8009426788,19.933869509,15.325267253,17.277505133,173.70825177,175.43682223,3.6524760367,3.0756776345,6.0320593123
session_2092170870,user9,10,2.6366964659,10.383966168,10.838691221,10.6556327,43.146214798,48.465344042,221.56349738,197.11844,14.626623038,30.596189075,2.6366964659
session_2219930680,user9,4,4.4688536073,19.716100175,18.70376978,46.948725345,4.4688536073,12.733049257,180.63506507,179.37361592,11.293593712,19.958714389,21.128829855
session_2319805102,user9,8,7.1809712126,16.454669059,8.9299961796,30.611988562,7.7506630177,10.081769307,170.24354812,169.95093621,7.1809712126,12.334754207,12.178720858
session_2386499713,user9,8,2.5829770324,16.253650553,7.8845221234,35.358388095,11.242260295,20.298877051,173.92449423,178.48678569,2.5829770324,4.7599798313,13.793768035
session_2541149709,user9,8,1.0747647055,9.6353017064,1.7758627988,18.539119346,15.294746824,22.938612665,179.5870287,175.49629945,1.0747647055,6.7369692659,3.7096959029
session_2592273518,user9,4,7.1745223791,23.554384383,26.010516024,54.119147658,7.1745223791,22.905372723,193.5511968,190.25649572,15.72770237,30.035045004,28.394004174
session_2715863197,user9,2,0.8336262451,18.440423021,0.8336262451,6.5606405184,24.670027759,32.095816666,197.55166174,197.51506812,7.9924761293,11.599819443,4.4451851279
session_2760097341,user9,9,11.633039282,72.844644026,31.198699186,63.427168124,28.303720713,25.16322995,130.16223031,164.93159103,38.494613738,11.633039282,52.809573315
session_2901073436,user9,4,4.1620780579,43.71172671,26.359456991,52.227358007,4.1620780579,21.177544395,173.81443749,190.52814152,23.227911998,26.803496099,39.025135774
session_2909737565,user9,8,3.9887325082,15.168593669,6.0907819634,23.194616032,14.68966112,31.57807654,202.18177429,204.31489556,3.9887325082,13.763917092,10.948282448
session_3056302809,user9,4,6.2738235659,30.929698048,14.230577318,37.242794554,6.2738235659,8.6658011381,165.61179662,174.29157069,15.911151726,13.896293066,21.745519661
session_3076908781,user9,9,3.8726172532,24.34472861,6.1572386014,30.380413319,7.482825272,19.0190182,166.83000033,179.7675549,5.4197003591,3.8726172532,16.56933207
